review_id,date,rating,review_text,verified_purchase,product_name,customer_name,helpful_count
REV-1D4170ED,2023-07-31,2,Support said they can't help with this. I want a refund immediately.,True,PureGlow Cleansing Balm,Customer_2504,8
REV-04C84A1B,2024-03-29,5,Just received my order and customer service was super helpful. Great job!,True,PureGlow Cleansing Balm,Customer_4021,45
REV-14250E57,2023-07-22,2,Waste of money. Refund still hasn't processed. Customer service was no help.,True,HydraBoost Daily Moisturizer,Customer_3968,49
REV-79C13C59,2023-04-22,1,Very disappointed. The shipping took over 3 weeks. Won't buy again.,True,Turmeric Anti-Inflammatory Tablets,Customer_5714,75
REV-62ABEAC4,2024-05-24,2,One star is too generous. Dropper broke inside the bottle.,False,Omega-3 Fish Oil Supplement,Customer_3614,17
REV-9604259F,2024-10-11,3,Decent quality but slow shipping. It's fine I guess.,False,Radiance Vitamin C Serum,Customer_7971,37
REV-2F2F6D9B,2024-08-31,5,Noticed results in just one week! Shipping was fast too.,True,Probiotic Gut Health Capsules,Customer_8147,7
REV-42A7B9CD,2023-10-27,2,Ordered the Collagen Beauty Powder and pump broke after first use. So angry right now.,True,PureGlow Cleansing Balm,Customer_9061,50
REV-CB29A7A1,2024-07-26,3,Average product for the price. It's fine I guess.,False,Radiance Vitamin C Serum,Customer_9733,37
REV-5618ACC8,2024-04-13,1,Ordered the Collagen Beauty Powder and bottle leaked all over the box. So angry right now.,True,Turmeric Anti-Inflammatory Tablets,Customer_5222,57
REV-0EF9962A,2023-02-27,4,The Youth Renewal Night Cream exceeded expectations. Absolutely love this product!,True,Radiance Vitamin C Serum,Customer_8517,5
REV-512D0067,2024-06-22,1,Very disappointed. The cap was loose and product spilled. Won't buy again.,True,Youth Renewal Night Cream,Customer_3573,16
REV-B25DF5D3,2024-07-07,2,Ordered the Collagen Beauty Powder and they made cancellation intentionally difficult. So angry right now.,True,Youth Renewal Night Cream,Customer_6545,49
REV-FAD09D3D,2024-03-13,5,Just received my order and highly recommend to friends. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_4688,1
REV-97671923,2024-06-23,1,Waste of money. Didn't see any results after 3 weeks. Customer service was no help.,False,Omega-3 Fish Oil Supplement,Customer_9074,83
REV-547FDF36,2024-05-30,4,Great value for money! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_2416,41
REV-A9983941,2024-10-02,2,Terrible experience. Package left in rain. Avoid this product.,True,Turmeric Anti-Inflammatory Tablets,Customer_5431,2
REV-1C781483,2024-03-03,5,Product works exactly as described! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_1882,29
REV-62D242F3,2024-09-30,5,The HydraBoost Daily Moisturizer exceeded expectations. Best purchase i've made this year!,True,Omega-3 Fish Oil Supplement,Customer_6418,32
REV-2F3DFB56,2024-09-03,1,The Collagen Beauty Powder auto-renewal happened without warning. Very frustrated with this purchase.,True,HydraBoost Daily Moisturizer,Customer_5314,30
REV-AAAA776A,2023-12-17,1,Ordered the Turmeric Anti-Inflammatory Tablets and box arrived crushed. So angry right now.,True,Probiotic Gut Health Capsules,Customer_5484,89
REV-121897C3,2023-01-09,4,Will definitely repurchase! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_2927,36
REV-D4A0150F,2023-01-26,5,I exceeded my expectations! The Omega-3 Fish Oil Supplement is amazing.,True,Omega-3 Fish Oil Supplement,Customer_2827,32
REV-9803128E,2023-03-26,5,The Radiance Vitamin C Serum exceeded expectations. Exceeded my expectations!,True,PureGlow Cleansing Balm,Customer_7400,16
REV-9F884138,2023-08-21,2,Terrible experience. Smells rancid like old oil. Avoid this product.,True,HydraBoost Daily Moisturizer,Customer_3285,19
REV-9FD88D54,2023-07-26,2,Very disappointed. The refund still hasn't processed. Won't buy again.,True,Radiance Vitamin C Serum,Customer_4066,7
REV-F2B76F78,2023-04-17,4,Just received my order and exceeded my expectations. Great job!,True,Omega-3 Fish Oil Supplement,Customer_8194,32
REV-3C422887,2023-06-14,4,Love the natural ingredients! Shipping was fast too.,False,Turmeric Anti-Inflammatory Tablets,Customer_5106,27
REV-39B61A0B,2023-10-29,2,Very disappointed. The shipping took over 3 weeks. Won't buy again.,True,Collagen Beauty Powder,Customer_4715,8
REV-29994B3A,2023-09-02,2,Ordered the PureGlow Cleansing Balm and pump dispenser doesn't work. So angry right now.,True,Turmeric Anti-Inflammatory Tablets,Customer_7467,27
REV-513F157C,2024-07-28,5,Just received my order and noticed results in just one week. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_7564,29
REV-4B7DCB0A,2023-01-17,5,I this brand really cares about customers! The Youth Renewal Night Cream is amazing.,True,Youth Renewal Night Cream,Customer_8981,43
REV-51E35790,2024-02-05,3,Decent quality but slow shipping. It's fine I guess.,True,Youth Renewal Night Cream,Customer_8291,16
REV-BBAA6242,2023-07-28,3,Would consider other options next time. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_9497,1
REV-F6FFB766,2023-12-31,2,One star is too generous. Chat bot kept looping without solution.,True,Probiotic Gut Health Capsules,Customer_6481,38
REV-674C855B,2024-11-09,1,One star is too generous. Support said they can't help with this.,True,Collagen Beauty Powder,Customer_1219,54
REV-D182E2D9,2024-06-11,4,I my skin has never looked better! The Radiance Vitamin C Serum is amazing.,False,Radiance Vitamin C Serum,Customer_2948,27
REV-298C0BEF,2024-06-21,5,Just received my order and gentle on sensitive skin. Great job!,True,Probiotic Gut Health Capsules,Customer_7965,34
REV-E2F20E45,2024-03-17,4,Absolutely love this product! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_8604,3
REV-037897AC,2023-09-02,2,One star is too generous. Subscription price increased without notice.,False,Turmeric Anti-Inflammatory Tablets,Customer_3884,10
REV-B9D43267,2023-12-18,5,Noticed results in just one week. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_2978,1
REV-0EA97CD9,2023-12-02,3,Not bad but not amazing either. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_4718,41
REV-DB38D3FF,2023-05-11,1,DO NOT BUY. Support never responded to my email. This company doesn't care.,True,Probiotic Gut Health Capsules,Customer_5846,14
REV-C1B53A55,2023-05-22,5,I gentle on sensitive skin! The Youth Renewal Night Cream is amazing.,True,Collagen Beauty Powder,Customer_2465,36
REV-4E120EBD,2023-08-29,1,Bottle leaked all over the box. I want a refund immediately.,True,Omega-3 Fish Oil Supplement,Customer_6951,9
REV-1404CD4C,2023-09-13,2,Terrible experience. Support never responded to my email. Avoid this product.,True,Probiotic Gut Health Capsules,Customer_3604,11
REV-95456582,2023-07-04,5,Gentle on sensitive skin. Been using for 2 months now.,True,Turmeric Anti-Inflammatory Tablets,Customer_9363,20
REV-4CF743B0,2023-05-25,3,Might work for others but not for me. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_8309,39
REV-C6327CA3,2024-11-03,4,The Probiotic Gut Health Capsules exceeded expectations. Highly recommend to friends!,False,Turmeric Anti-Inflammatory Tablets,Customer_1533,2
REV-14183912,2024-01-11,4,The Turmeric Anti-Inflammatory Tablets exceeded expectations. Highly recommend to friends!,True,PureGlow Cleansing Balm,Customer_4081,50
REV-B01E9A58,2024-12-15,2,Caused allergic reaction on my neck. I want a refund immediately.,True,HydraBoost Daily Moisturizer,Customer_4593,21
REV-FB40D0E4,2024-05-19,2,Ordered the Omega-3 Fish Oil Supplement and smells rancid like old oil. So angry right now.,True,Radiance Vitamin C Serum,Customer_8175,33
REV-F6310E1E,2023-05-10,2,One star is too generous. Dropper broke inside the bottle.,True,Probiotic Gut Health Capsules,Customer_8926,23
REV-D113DEB2,2024-07-26,5,Absolutely love this product! Shipping was fast too.,True,Probiotic Gut Health Capsules,Customer_8316,4
REV-EA8BD6A5,2024-10-18,5,Just received my order and love the natural ingredients. Great job!,True,Youth Renewal Night Cream,Customer_1123,22
REV-080FA6BE,2024-08-23,4,Product works exactly as described. Been using for 2 months now.,False,Probiotic Gut Health Capsules,Customer_1667,7
REV-A40232ED,2023-01-10,2,Very disappointed. The caused breakout within days. Won't buy again.,True,Probiotic Gut Health Capsules,Customer_8859,39
REV-CDF66472,2024-05-06,1,Terrible experience. Couldn't cancel my subscription. Avoid this product.,True,HydraBoost Daily Moisturizer,Customer_8697,62
REV-F2998B0A,2024-03-18,2,They ignored my refund request. I want a refund immediately.,True,PureGlow Cleansing Balm,Customer_4853,44
REV-8C08BE89,2023-02-08,5,Great value for money! Shipping was fast too.,True,Omega-3 Fish Oil Supplement,Customer_9770,49
REV-B4579F8C,2023-01-14,2,Very disappointed. The bottle leaked all over the box. Won't buy again.,False,Omega-3 Fish Oil Supplement,Customer_6640,46
REV-D0C684F0,2024-09-11,4,Just received my order and exceeded my expectations. Great job!,True,Collagen Beauty Powder,Customer_6716,34
REV-97B14D73,2023-10-31,5,The Probiotic Gut Health Capsules exceeded expectations. Love the natural ingredients!,True,Omega-3 Fish Oil Supplement,Customer_6693,23
REV-124E1133,2023-09-11,5,I gentle on sensitive skin! The Collagen Beauty Powder is amazing.,True,HydraBoost Daily Moisturizer,Customer_8322,36
REV-16EEF0AB,2023-08-04,4,Just received my order and fast shipping and great quality. Great job!,True,Omega-3 Fish Oil Supplement,Customer_9485,7
REV-35026BF8,2024-12-04,5,Love the natural ingredients! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_3917,22
REV-61E3A4D3,2023-10-11,5,The Omega-3 Fish Oil Supplement exceeded expectations. Gentle on sensitive skin!,True,HydraBoost Daily Moisturizer,Customer_4641,17
REV-08E1AA28,2023-11-03,4,I great value for money! The PureGlow Cleansing Balm is amazing.,True,Collagen Beauty Powder,Customer_8679,16
REV-0EE67184,2023-09-17,1,Waste of money. Representative was rude and unhelpful. Customer service was no help.,True,Turmeric Anti-Inflammatory Tablets,Customer_6141,80
REV-D11323B7,2024-09-16,5,Best purchase i've made this year. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_9994,20
REV-3E4DE21A,2023-08-20,2,Very disappointed. The label peeled off immediately. Won't buy again.,True,HydraBoost Daily Moisturizer,Customer_2438,1
REV-B7CB0804,2024-10-29,5,Packaging was beautiful and secure. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_3493,26
REV-A53CE22E,2023-10-10,1,Ordered the PureGlow Cleansing Balm and hard to find cancel button. So angry right now.,True,HydraBoost Daily Moisturizer,Customer_4210,79
REV-98187C2A,2024-08-31,5,The Radiance Vitamin C Serum exceeded expectations. Gentle on sensitive skin!,True,PureGlow Cleansing Balm,Customer_2043,15
REV-9FC8BFA4,2024-12-01,3,Decent quality but slow shipping. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_7199,5
REV-B7FB23F5,2023-02-21,5,Noticed results in just one week! Shipping was fast too.,True,Probiotic Gut Health Capsules,Customer_2468,40
REV-BCFDF01C,2023-01-30,3,Does what it says but slowly. It's fine I guess.,True,Youth Renewal Night Cream,Customer_8616,16
REV-9C231E72,2023-06-26,5,I love the natural ingredients! The Radiance Vitamin C Serum is amazing.,True,Omega-3 Fish Oil Supplement,Customer_5406,34
REV-690099D2,2024-03-25,4,Just received my order and packaging was beautiful and secure. Great job!,True,Omega-3 Fish Oil Supplement,Customer_7555,0
REV-4E084BA7,2024-02-05,2,DO NOT BUY. Dropper broke inside the bottle. This company doesn't care.,True,Probiotic Gut Health Capsules,Customer_4795,7
REV-3A4897DC,2024-03-14,2,Wrong item was sent. I want a refund immediately.,True,Omega-3 Fish Oil Supplement,Customer_9654,37
REV-431F0898,2024-10-26,4,Fast shipping and great quality. Been using for 2 months now.,True,Turmeric Anti-Inflammatory Tablets,Customer_3604,27
REV-2D9C5D79,2023-05-03,4,Just received my order and fast shipping and great quality. Great job!,True,Youth Renewal Night Cream,Customer_4149,10
REV-F9CE1A04,2023-10-07,3,Decent quality but slow shipping. It's fine I guess.,True,Collagen Beauty Powder,Customer_2887,27
REV-C433EAE3,2024-01-14,1,Waited 45 minutes on chat with no help. I want a refund immediately.,True,Probiotic Gut Health Capsules,Customer_1283,47
REV-35165B6D,2024-04-15,5,Just received my order and fast shipping and great quality. Great job!,True,Omega-3 Fish Oil Supplement,Customer_8342,2
REV-EC305B70,2024-06-21,2,Terrible experience. Discount code didn't apply. Avoid this product.,True,HydraBoost Daily Moisturizer,Customer_2213,4
REV-BE9E5F2E,2024-06-06,5,I great value for money! The Turmeric Anti-Inflammatory Tablets is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_5034,21
REV-47CA4071,2023-02-26,1,Terrible experience. Chat bot kept looping without solution. Avoid this product.,False,Probiotic Gut Health Capsules,Customer_3461,50
REV-6228FD33,2024-04-15,2,The Omega-3 Fish Oil Supplement got generic copy-paste responses. Very frustrated with this purchase.,True,Probiotic Gut Health Capsules,Customer_6453,14
REV-15A14A25,2023-11-23,2,Very disappointed. The got generic copy-paste responses. Won't buy again.,True,Turmeric Anti-Inflammatory Tablets,Customer_7667,19
REV-85A97745,2024-11-12,5,Just received my order and absolutely love this product. Great job!,True,PureGlow Cleansing Balm,Customer_8194,49
REV-098BC05A,2024-11-21,5,I will definitely repurchase! The Turmeric Anti-Inflammatory Tablets is amazing.,True,Radiance Vitamin C Serum,Customer_2737,9
REV-EB3E115E,2023-03-20,5,Absolutely love this product. Been using for 2 months now.,False,PureGlow Cleansing Balm,Customer_5286,42
REV-7099924D,2024-04-10,5,Just received my order and product works exactly as described. Great job!,True,PureGlow Cleansing Balm,Customer_4160,15
REV-B3AB8942,2024-06-20,5,I absolutely love this product! The Radiance Vitamin C Serum is amazing.,True,Probiotic Gut Health Capsules,Customer_7928,8
REV-DAFD1FAA,2023-03-01,1,Ordered the Omega-3 Fish Oil Supplement and made my skin red and irritated. So angry right now.,False,PureGlow Cleansing Balm,Customer_4387,73
REV-E84B3081,2024-12-17,5,Fast shipping and great quality. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_4805,11
REV-FAFCA3F9,2023-09-06,5,My skin has never looked better! Shipping was fast too.,True,HydraBoost Daily Moisturizer,Customer_4170,19
REV-25BBC992,2023-04-12,4,Just received my order and fast shipping and great quality. Great job!,True,Youth Renewal Night Cream,Customer_2360,36
REV-58714245,2023-03-01,4,Product works exactly as described! Shipping was fast too.,True,Turmeric Anti-Inflammatory Tablets,Customer_9963,6
REV-C6F2731E,2024-08-26,5,I exceeded my expectations! The Youth Renewal Night Cream is amazing.,True,Youth Renewal Night Cream,Customer_4097,40
REV-D5F9095A,2023-04-01,5,The Turmeric Anti-Inflammatory Tablets exceeded expectations. Love the natural ingredients!,True,Turmeric Anti-Inflammatory Tablets,Customer_2718,42
REV-7A8F0927,2024-07-03,4,I absolutely love this product! The PureGlow Cleansing Balm is amazing.,True,Collagen Beauty Powder,Customer_2119,19
REV-726C13BD,2023-02-04,2,One star is too generous. Hard to find cancel button.,True,Omega-3 Fish Oil Supplement,Customer_8330,3
REV-9D8FBBFF,2024-03-03,5,I will definitely repurchase! The HydraBoost Daily Moisturizer is amazing.,False,Turmeric Anti-Inflammatory Tablets,Customer_4091,44
REV-9B7BF245,2023-11-07,2,The Omega-3 Fish Oil Supplement discount code didn't apply. Very frustrated with this purchase.,False,Omega-3 Fish Oil Supplement,Customer_7031,31
REV-61D0FCFB,2024-12-01,5,Just received my order and highly recommend to friends. Great job!,True,Radiance Vitamin C Serum,Customer_5296,30
REV-410188F6,2023-08-03,2,Seal was already broken. I want a refund immediately.,True,Collagen Beauty Powder,Customer_8430,25
REV-5E5FE98E,2024-03-03,5,The Turmeric Anti-Inflammatory Tablets exceeded expectations. Packaging was beautiful and secure!,True,Radiance Vitamin C Serum,Customer_8408,14
REV-60359EFA,2023-03-18,4,I product works exactly as described! The Omega-3 Fish Oil Supplement is amazing.,True,PureGlow Cleansing Balm,Customer_9516,39
REV-DC649D39,2024-08-28,5,I noticed results in just one week! The Probiotic Gut Health Capsules is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_7477,24
REV-DF4D2A20,2023-07-23,5,Love the natural ingredients. Been using for 2 months now.,False,Probiotic Gut Health Capsules,Customer_9372,0
REV-FA6B50D8,2023-04-05,3,Not bad but not amazing either. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_6791,18
REV-2541AF49,2023-11-13,2,Ordered the Collagen Beauty Powder and caused breakout within days. So angry right now.,True,Radiance Vitamin C Serum,Customer_4113,18
REV-92C9E79E,2024-08-01,2,Very disappointed. The hidden fees appeared at checkout. Won't buy again.,True,Youth Renewal Night Cream,Customer_1912,39
REV-42C6AE9A,2024-04-12,4,Great value for money. Been using for 2 months now.,True,Probiotic Gut Health Capsules,Customer_5948,14
REV-5EB66D03,2023-04-06,1,Very disappointed. The representative was rude and unhelpful. Won't buy again.,True,PureGlow Cleansing Balm,Customer_4161,53
REV-6119D5F9,2024-09-28,5,Great value for money! Shipping was fast too.,False,Omega-3 Fish Oil Supplement,Customer_8169,5
REV-8AE57958,2023-06-07,4,Just received my order and great value for money. Great job!,False,PureGlow Cleansing Balm,Customer_4037,44
REV-D47728B6,2023-10-03,5,The PureGlow Cleansing Balm exceeded expectations. Product works exactly as described!,True,PureGlow Cleansing Balm,Customer_9987,42
REV-5CCA5EAC,2023-10-19,3,Would consider other options next time. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_1469,30
REV-D6229341,2023-08-17,4,I great value for money! The Radiance Vitamin C Serum is amazing.,True,Youth Renewal Night Cream,Customer_5268,7
REV-B1B4CE53,2023-01-16,1,DO NOT BUY. Package arrived damaged. This company doesn't care.,True,Youth Renewal Night Cream,Customer_4769,46
REV-8F3CE0E9,2024-04-06,4,Customer service was super helpful. Been using for 2 months now.,False,Collagen Beauty Powder,Customer_9157,26
REV-CDF2E09F,2024-06-14,1,Caused breakout within days. I want a refund immediately.,True,PureGlow Cleansing Balm,Customer_1552,19
REV-C9E238C4,2024-08-18,2,Terrible experience. Wrong item was sent. Avoid this product.,True,Collagen Beauty Powder,Customer_3918,42
REV-121C046E,2023-01-01,3,Not bad but not amazing either. It's fine I guess.,True,Radiance Vitamin C Serum,Customer_9308,33
REV-DB1D0294,2023-07-18,2,Hard to find cancel button. I want a refund immediately.,True,HydraBoost Daily Moisturizer,Customer_7457,25
REV-F0E86B5D,2024-05-28,1,Very disappointed. The subscription price increased without notice. Won't buy again.,True,Radiance Vitamin C Serum,Customer_8050,59
REV-E437BF24,2023-06-03,2,The Youth Renewal Night Cream nobody answered my phone call. Very frustrated with this purchase.,False,Radiance Vitamin C Serum,Customer_4202,37
REV-154AC11A,2024-07-28,5,I absolutely love this product! The Omega-3 Fish Oil Supplement is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_9499,18
REV-02B28E2F,2023-08-12,5,I will definitely repurchase! The Youth Renewal Night Cream is amazing.,True,Radiance Vitamin C Serum,Customer_5813,13
REV-C164D216,2024-06-12,1,Waste of money. Label peeled off immediately. Customer service was no help.,True,PureGlow Cleansing Balm,Customer_9205,61
REV-AB0B32DA,2024-02-17,4,The Youth Renewal Night Cream exceeded expectations. Highly recommend to friends!,False,Turmeric Anti-Inflammatory Tablets,Customer_2551,32
REV-DC4C1B96,2024-03-19,4,I exceeded my expectations! The Collagen Beauty Powder is amazing.,True,HydraBoost Daily Moisturizer,Customer_3594,25
REV-58C57639,2023-12-07,4,Just received my order and absolutely love this product. Great job!,True,Probiotic Gut Health Capsules,Customer_5850,20
REV-ACAE14F9,2023-04-22,3,Average product for the price. It's fine I guess.,True,Omega-3 Fish Oil Supplement,Customer_3043,13
REV-278F4668,2024-04-18,3,It's okay nothing special. It's fine I guess.,True,PureGlow Cleansing Balm,Customer_4612,13
REV-42CEB2A5,2024-03-07,5,Absolutely love this product. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_5264,24
REV-7F735043,2023-03-26,3,Average product for the price. It's fine I guess.,True,Radiance Vitamin C Serum,Customer_8216,49
REV-86CE4C0A,2024-04-23,5,Just received my order and product works exactly as described. Great job!,True,Radiance Vitamin C Serum,Customer_5104,1
REV-D5E70907,2024-02-10,5,The Turmeric Anti-Inflammatory Tablets exceeded expectations. Noticed results in just one week!,True,Turmeric Anti-Inflammatory Tablets,Customer_8218,8
REV-41D09B62,2023-12-09,5,The Radiance Vitamin C Serum exceeded expectations. Product works exactly as described!,False,Radiance Vitamin C Serum,Customer_8691,26
REV-63F1648C,2024-06-13,5,Just received my order and absolutely love this product. Great job!,True,Probiotic Gut Health Capsules,Customer_8642,33
REV-B47C788D,2024-04-10,2,The Turmeric Anti-Inflammatory Tablets charged twice for same order. Very frustrated with this purchase.,False,Turmeric Anti-Inflammatory Tablets,Customer_7136,4
REV-7B6B01AC,2023-09-09,3,Might work for others but not for me. It's fine I guess.,False,Probiotic Gut Health Capsules,Customer_7601,41
REV-A7691C9A,2023-06-07,1,Very disappointed. The chat bot kept looping without solution. Won't buy again.,True,Collagen Beauty Powder,Customer_2664,76
REV-C9567A8A,2023-01-18,2,The Probiotic Gut Health Capsules hard to find cancel button. Very frustrated with this purchase.,True,Turmeric Anti-Inflammatory Tablets,Customer_2462,11
REV-8F61CB88,2023-10-02,5,The Youth Renewal Night Cream exceeded expectations. Exceeded my expectations!,True,HydraBoost Daily Moisturizer,Customer_7041,24
REV-5FF3E613,2024-08-12,5,I exceeded my expectations! The Turmeric Anti-Inflammatory Tablets is amazing.,False,PureGlow Cleansing Balm,Customer_4348,45
REV-552E9A78,2024-11-29,1,Ordered the Radiance Vitamin C Serum and no protective packaging at all. So angry right now.,True,Radiance Vitamin C Serum,Customer_2369,97
REV-BC4F0817,2024-03-04,2,Very disappointed. The packaging looks cheap for the price. Won't buy again.,True,Radiance Vitamin C Serum,Customer_8128,11
REV-EECF4B75,2024-10-11,1,The PureGlow Cleansing Balm caused breakout within days. Very frustrated with this purchase.,True,Probiotic Gut Health Capsules,Customer_8997,98
REV-2B08E569,2024-08-26,4,Will definitely repurchase. Been using for 2 months now.,False,Omega-3 Fish Oil Supplement,Customer_1199,12
REV-8D936AE6,2024-08-31,2,DO NOT BUY. Package left in rain. This company doesn't care.,True,Probiotic Gut Health Capsules,Customer_7516,44
REV-441CE8CA,2023-03-04,1,The HydraBoost Daily Moisturizer delivery was delayed by 2 weeks. Very frustrated with this purchase.,True,PureGlow Cleansing Balm,Customer_6817,55
REV-87499306,2024-01-18,5,Fast shipping and great quality. Been using for 2 months now.,True,Omega-3 Fish Oil Supplement,Customer_6941,48
REV-F3B14A09,2024-11-27,1,The PureGlow Cleansing Balm took 2 weeks to get a response. Very frustrated with this purchase.,True,Omega-3 Fish Oil Supplement,Customer_8832,55
REV-E1278B60,2023-09-05,1,Ordered the PureGlow Cleansing Balm and dropper broke inside the bottle. So angry right now.,True,Omega-3 Fish Oil Supplement,Customer_5988,36
REV-3925CB7E,2024-01-12,4,I highly recommend to friends! The Youth Renewal Night Cream is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_9158,0
REV-C0890747,2024-07-18,2,One star is too generous. Agent hung up on me.,False,Youth Renewal Night Cream,Customer_6933,6
REV-B43AD39E,2023-08-08,1,One star is too generous. No protective packaging at all.,True,Youth Renewal Night Cream,Customer_8339,12
REV-D70C01D1,2024-08-28,5,Highly recommend to friends! Shipping was fast too.,False,PureGlow Cleansing Balm,Customer_1190,29
REV-CB6F93D8,2023-06-18,3,It's okay nothing special. It's fine I guess.,False,PureGlow Cleansing Balm,Customer_8362,35
REV-0891E1BC,2023-01-31,5,I fast shipping and great quality! The HydraBoost Daily Moisturizer is amazing.,True,Probiotic Gut Health Capsules,Customer_7223,32
REV-E93C0A67,2024-11-21,2,One star is too generous. Consistency is too thick and greasy.,True,Radiance Vitamin C Serum,Customer_9470,14
REV-E4BEEA1C,2024-09-28,5,Noticed results in just one week! Shipping was fast too.,False,Probiotic Gut Health Capsules,Customer_6243,17
REV-A3C9D1A0,2024-08-12,3,Would consider other options next time. It's fine I guess.,True,Collagen Beauty Powder,Customer_5674,4
REV-1D747D7B,2023-01-16,5,Just received my order and will definitely repurchase. Great job!,True,Probiotic Gut Health Capsules,Customer_5480,40
REV-898EC69E,2023-03-21,1,Waste of money. Pump dispenser doesn't work. Customer service was no help.,True,Youth Renewal Night Cream,Customer_2835,62
REV-DE4B7E96,2023-10-25,3,Works but takes time to see results. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_6826,39
REV-7616CEFA,2024-01-27,4,My skin has never looked better! Shipping was fast too.,False,HydraBoost Daily Moisturizer,Customer_5159,2
REV-C5514DB2,2023-08-16,3,It's okay nothing special. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_6761,3
REV-EA5B7C90,2024-10-04,4,Product works exactly as described. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_2093,8
REV-C02070BA,2023-01-11,1,Waste of money. Texture changed from previous order. Customer service was no help.,True,Turmeric Anti-Inflammatory Tablets,Customer_3948,75
REV-9F73670A,2023-03-19,3,Might work for others but not for me. It's fine I guess.,False,HydraBoost Daily Moisturizer,Customer_7927,16
REV-613A1999,2024-02-03,2,One star is too generous. Nobody answered my phone call.,True,Turmeric Anti-Inflammatory Tablets,Customer_1464,45
REV-7E3691EF,2024-04-08,3,Would consider other options next time. It's fine I guess.,True,Collagen Beauty Powder,Customer_5061,36
REV-CF6D1F7E,2024-11-04,3,Not bad but not amazing either. It's fine I guess.,False,Radiance Vitamin C Serum,Customer_4590,49
REV-E4E0C871,2024-06-26,1,Discount code didn't apply. I want a refund immediately.,False,HydraBoost Daily Moisturizer,Customer_7337,1
REV-1CE16B3A,2023-08-25,1,Very disappointed. The pump broke after first use. Won't buy again.,False,Radiance Vitamin C Serum,Customer_6296,22
REV-19C19737,2023-02-11,3,Works but takes time to see results. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_1172,27
REV-17C1E3C3,2023-01-13,4,Just received my order and packaging was beautiful and secure. Great job!,True,HydraBoost Daily Moisturizer,Customer_9461,29
REV-C4567381,2024-07-22,5,Just received my order and absolutely love this product. Great job!,True,Omega-3 Fish Oil Supplement,Customer_2379,49
REV-FA4DA943,2023-12-31,3,It's okay nothing special. It's fine I guess.,True,PureGlow Cleansing Balm,Customer_7467,21
REV-1199B5C7,2024-11-06,5,Product works exactly as described. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_4472,32
REV-54D4FC9F,2024-04-06,4,I absolutely love this product! The PureGlow Cleansing Balm is amazing.,True,Radiance Vitamin C Serum,Customer_8832,10
REV-A86BD566,2023-10-20,5,Just received my order and love the natural ingredients. Great job!,True,PureGlow Cleansing Balm,Customer_1267,23
REV-4723954A,2024-09-10,2,Very disappointed. The pump broke after first use. Won't buy again.,True,Collagen Beauty Powder,Customer_9705,30
REV-292234A3,2024-06-03,2,Label peeled off immediately. I want a refund immediately.,True,Collagen Beauty Powder,Customer_3382,27
REV-B870324E,2024-09-04,1,Ordered the Collagen Beauty Powder and jar arrived cracked. So angry right now.,True,PureGlow Cleansing Balm,Customer_5720,90
REV-ED99E66C,2023-05-23,1,Shipping cost more than the product. I want a refund immediately.,True,Probiotic Gut Health Capsules,Customer_7521,43
REV-494B6927,2023-08-04,4,I this brand really cares about customers! The Turmeric Anti-Inflammatory Tablets is amazing.,True,PureGlow Cleansing Balm,Customer_3521,20
REV-BCB7093C,2023-04-10,4,I best purchase I've made this year! The Omega-3 Fish Oil Supplement is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_8859,39
REV-EF14A361,2023-04-14,5,Love the natural ingredients! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_4383,17
REV-CF56BD99,2024-09-17,2,Support never responded to my email. I want a refund immediately.,False,Radiance Vitamin C Serum,Customer_2163,8
REV-DB20D5C1,2024-03-18,5,Great value for money! Shipping was fast too.,False,Probiotic Gut Health Capsules,Customer_3093,44
